id,popularidade,titulo,voto_popular,orcamento,produtoras,receita,duracao,ano,genero,diretor,pais,avaliacao_da_critica
9738,1.1632524204827035,Quarteto Fantástico,5.8,773.738369595749,"['Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 3 KG', '1492 Pictures', 'Marvel Enterprises', '20th Century Fox', 'Bernd Eichinger Productions', 'Constantin Film']",975.7314088020244,1.7456758625083062,2005.0,"Action, Adventure, Fantasy",Tim Story,"Germany, United States",0.28
10625,1.1658744535891403,Meninas Malvadas,7.211,457.33142867924033,"['Broadway Video', 'Paramount Pictures', 'M.G. Films']",743.7222224434299,1.7367949458496668,2004.0,Comedy,Mark Waters,"United States, Canada",0.84
16869,1.1676769725589222,Bastardos Inglórios,8.219,696.1124988114004,"['The Weinstein Company', 'Universal Pictures', 'A Band Apart', 'Zehnte Babelsberg Film', 'Visiona Romantica', 'Peninsula Films']",965.4069609951129,1.7743626665783083,2009.0,"Adventure, Drama, War",Quentin Tarantino,"Germany, United States",0.89
4935,1.168501917151412,O Castelo Animado,8.403,506.6749052670891,"['Studio Ghibli', 'dentsu Music And Entertainment', 'Mitsubishi', 'Nippon Television Network Corporation', 'TFC', 'Tokuma Shoten', 'd-rights']",883.1257252296837,1.756164625255987,2004.0,"Animation, Adventure, Family",Hayao Miyazaki,"Japan, United States",0.87
1734,1.168254841306652,O Retorno da Múmia,6.375,769.1198677885266,"['Universal Pictures', 'Alphaville Films']",1059.1388210003554,1.7625800402562797,2001.0,"Action, Adventure, Fantasy",Stephen Sommers,"United States, Morocco, United Kingdom, Jordan",0.46
8920,1.1682169600317929,Garfield - O Filme,5.7,630.0048228145553,"['Davis Entertainment', '20th Century Fox']",842.8612085210349,1.7192024911419614,2004.0,"Adventure, Comedy, Family",Peter Hewitt,United States,0.14
38365,1.167852574409716,Gente Grande,6.384,724.2216935817777,"['Columbia Pictures', 'Relativity Media', 'Happy Madison Productions']",919.4335672408232,1.7422828904202223,2010.0,Comedy,Dennis Dugan,United States,0.1
10191,1.1678360762580615,Como Treinar o Seu Dragão,7.829,897.4775534670842,['DreamWorks Animation'],1093.3007166192954,1.73868102547898,2010.0,"Animation, Action, Adventure","Dean DeBlois, Chris Sanders","United States, France, United Kingdom",0.99
98,1.1675561874749385,Gladiador,8.217,780.5455502433131,"['Universal Pictures', 'Scott Free Productions', 'Red Wagon Entertainment', 'Mill Film', 'DreamWorks Pictures']",1074.0869779050713,1.7757690186963349,2000.0,"Action, Adventure, Drama",Ridley Scott,"United States, United Kingdom, Malta, Morocco",0.8
10681,1.1670450200458171,WALL-E,8.091,920.9045274793864,"['Pixar', 'Walt Disney Pictures']",1109.824365647414,1.7377453882262006,2008.0,"Animation, Adventure, Family",Andrew Stanton,"United States, Japan",0.95
36648,1.1592375431390465,Blade: Trinity,5.865,680.9836008003193,"['Marvel Enterprises', 'New Line Cinema', 'Amen Ra Films', 'Imaginary Forces', 'Peter Frankfurt Productions']",741.6434964441718,1.7511677012633269,2004.0,"Action, Horror, Sci-Fi",David S. Goyer,United States,0.24
10393,1.1617377253658652,Virando o Jogo,6.64,630.0048228145553,"['Warner Bros. Pictures', 'Bel Air Entertainment', 'Dylan Sellers Productions']",564.283424375009,1.7547830923135093,2000.0,"Comedy, Sport",Howard Deutch,United States,0.41
23168,1.1549124311271388,Atração Perigosa,7.212,576.1609405954198,"['Legendary Pictures', 'GK Films', 'Thunder Road', 'Warner Bros. Pictures']",780.7598940406634,1.744846101408145,2010.0,"Crime, Drama, Thriller",Ben Affleck,United States,0.92
